id;vendas_id;produto_id;item_quantidade;valor_unitario;valor_bruto
9374;1100;1;1;139;139
18860;1632;5;2;84;168
20174;1714;11;1;144;144
21518;1803;27;1;116;116
40726;1113;29;1;116;116
2502;306;73;1;150;150
22579;1892;27;1;116;116
42638;2949;43;1;112;112
3346;426;22;1;82;82
6495;842;8;1;182;182
13531;1347;6;2;84;168
14948;1428;91;12;75;900
21942;1843;10;2;182;364
1152;119;71;1;150;150
10611;1202;29;3;116;348
31262;2418;42;1;112;112
43161;639;75;1;156;156
45738;2975;34;1;162;162
29244;2309;34;1;162;162
33343;2515;88;2;115;230
40993;1136;55;1;178;178
43265;650;56;1;178;178
1080;107;91;9;75;675
3343;423;56;1;178;178
3800;464;73;1;150;150
9936;1146;34;1;162;162
10408;1188;24;3;106;318
21475;1802;55;1;178;178
27841;2242;59;1;187;187
37007;2686;92;3;75;225
52986;3092;70;1;150;150
754;80;65;2;96;192
6055;767;71;1;150;150
11869;1270;91;12;75;900
16119;1480;8;1;182;182
18045;1586;56;2;178;356
18169;1592;89;2;115;230
24457;2037;4;1;84;84
29391;2319;26;1;106;106
37157;2692;44;1;112;112
40493;2919;35;1;162;162
47837;320;20;1;82;82
52548;3067;53;1;490;490
6830;907;55;1;178;178
23807;1997;91;3;75;225
29286;2313;21;1;82;82
31929;2445;36;1;162;162
33176;2510;80;1;167;167
33311;2515;25;2;106;212
4093;492;91;3;75;225
7362;961;30;2;144;288
50419;3212;78;2;167;334
1670;168;91;15;75;1125
13580;1348;40;1;290;290
15869;1462;89;1;115;115
22098;1850;37;2;162;324
26827;2174;86;1;115;115
29166;2308;70;1;150;150
18281;1601;23;2;82;164
28004;2252;91;3;75;225
38215;2739;11;1;144;144
48515;3095;79;2;167;334
2116;237;91;3;75;225
7006;925;88;1;115;115
27186;2187;9;1;182;182
39852;2858;63;3;96;288
3039;394;40;2;290;580
3337;423;91;6;75;450
11793;1266;79;2;167;334
39031;2791;91;6;75;450
44317;835;22;1;82;82
47255;208;41;1;290;290
13718;1351;49;1;153;153
14060;1375;42;1;112;112
29406;2323;91;3;75;225
40446;2913;44;2;112;224
13716;1357;51;1;490;490
26260;2151;56;1;178;178
36109;2655;9;1;182;182
49107;3133;34;1;162;162
6130;778;85;1;136;136
11267;1243;17;1;146;146
13652;1350;87;1;115;115
36364;2663;41;1;290;290
36431;2667;76;1;156;156
42231;2960;65;1;96;96
43884;768;44;1;112;112
6503;842;83;1;136;136
8024;1026;30;5;144;720
9415;1102;21;1;82;82
21812;1826;40;1;290;290
22029;1849;32;1;144;144
27996;2245;16;1;167;167
49891;3170;85;1;136;136
5520;685;44;1;112;112
6328;826;32;1;144;144
22544;1890;38;1;290;290
30983;2406;62;1;96;96
43998;773;31;1;144;144
49966;3171;75;1;156;156
9590;1120;77;1;156;156
9720;1129;16;1;167;167
17677;1565;76;1;156;156
23232;1939;53;1;490;490
33803;2539;30;1;144;144
5188;621;82;1;136;136
30137;2372;79;2;167;334
35607;2623;43;1;112;112
42466;2947;68;1;106;106
43858;754;38;1;290;290
4238;511;45;1;112;112
22543;1890;44;1;112;112
27933;2247;3;1;139;139
44021;780;69;1;106;106
11888;1270;43;1;112;112
23448;1955;52;1;490;490
29249;2312;30;1;144;144
47749;307;75;2;156;312
1924;206;41;2;290;580
17450;1552;44;1;112;112
13035;1325;27;1;116;116
17485;1552;38;1;290;290
27467;2217;4;1;84;84
37859;2726;18;2;146;292
2002;217;44;1;112;112
3712;459;75;1;156;156
12681;1304;50;1;490;490
20919;1767;81;1;167;167
21141;1785;64;1;96;96
30596;2392;43;1;112;112
35924;2634;74;1;156;156
43519;710;30;1;144;144
7307;967;3;1;139;139
7775;1006;17;1;146;146
46143;3001;41;1;290;290
50781;3227;36;1;162;162
53907;3313;71;1;150;150
14737;1410;7;1;84;84
25354;2094;26;1;106;106
29383;2318;70;1;150;150
24026;2011;48;4;153;612
37904;2728;59;2;187;374
18799;1627;64;1;96;96
44608;960;91;9;75;675
15799;1464;32;1;144;144
5349;646;91;6;75;450
11929;1271;24;1;106;106
29341;2317;62;3;96;288
265;24;18;1;146;146
12459;1296;50;1;490;490
15089;1431;46;1;153;153
17933;1578;49;2;153;306
23630;1982;82;1;136;136
38135;2738;5;2;84;168
43959;774;92;3;75;225
54285;3329;87;1;115;115
12405;1294;62;2;96;192
22701;1903;75;3;156;468
28525;2277;52;1;490;490
30425;2384;60;3;187;561
33851;2540;43;1;112;112
40393;2914;88;1;115;115
40410;2911;36;1;162;162
47168;201;93;3;75;225
48707;3102;46;1;153;153
5613;696;54;1;178;178
7798;1007;38;1;290;290
26509;2159;62;1;96;96
27368;2206;7;1;84;84
51780;3411;79;1;167;167
22286;1874;93;3;75;225
28884;2294;24;1;106;106
29865;2354;44;2;112;224
30996;2412;59;1;187;187
47031;182;50;1;490;490
3401;434;36;1;162;162
5726;723;73;1;150;150
15810;1464;9;1;182;182
19107;1656;87;1;115;115
20342;1736;49;1;153;153
26186;2140;82;1;136;136
33060;2501;59;1;187;187
40316;2908;83;1;136;136
1978;209;61;1;187;187
19440;1670;70;1;150;150
38427;2750;90;3;75;225
40940;1138;72;1;150;150
42922;604;64;1;96;96
43753;733;91;9;75;675
11523;1255;71;1;150;150
27763;2237;70;1;150;150
30375;2383;24;1;106;106
34221;2554;91;12;75;900
44682;962;91;18;75;1350
1027;102;9;1;182;182
1917;206;36;3;162;486
2104;227;3;1;139;139
2222;242;82;1;136;136
8419;1057;33;1;144;144
31779;2440;71;3;150;450
50193;3209;16;1;167;167
10781;1222;25;1;106;106
26650;2167;71;2;150;300
32926;2497;20;1;82;82
34361;2562;40;2;290;580
5571;699;20;1;82;82
33996;2549;82;1;136;136
43950;766;78;1;167;167
50974;3241;34;1;162;162
1341;134;11;1;144;144
6224;807;5;3;84;252
46269;3015;76;1;156;156
50405;3207;35;1;162;162
50952;3228;65;1;96;96
4552;540;89;1;115;115
29072;2303;15;3;167;501
46505;3021;70;1;150;150
6496;842;12;2;144;288
20966;1775;91;9;75;675
33516;2524;92;3;75;225
34851;2596;60;1;187;187
6519;864;16;1;167;167
10867;1228;91;3;75;225
13138;1329;19;1;146;146
29402;2323;60;4;187;748
33014;2498;15;2;167;334
42116;2958;49;3;153;459
46347;3007;89;1;115;115
16065;1481;34;2;162;324
45802;2974;62;3;96;288
48441;417;88;1;115;115
2430;301;5;1;84;84
23955;2004;77;1;156;156
25338;2092;68;1;106;106
30430;2384;62;1;96;96
49066;3126;42;1;112;112
22987;1923;36;1;162;162
44636;889;79;1;167;167
50756;3233;14;1;167;167
50896;3230;9;1;182;182
51444;3347;2;1;139;139
2764;346;3;2;139;278
6250;819;42;2;112;224
6566;857;18;2;146;292
8067;1023;24;1;106;106
12172;1283;3;1;139;139
15240;1436;79;1;167;167
23445;1955;16;1;167;167
26248;2143;74;1;156;156
33174;2511;22;1;82;82
36839;2683;9;2;182;364
53872;3313;3;2;139;278
54370;3416;91;12;75;900
11158;1238;2;1;139;139
15926;1468;40;1;290;290
25628;2111;15;2;167;334
29651;2340;18;1;146;146
43820;755;44;1;112;112
52141;3391;55;1;178;178
38983;2789;8;1;182;182
49805;3164;18;1;146;146
29012;2299;14;1;167;167
29831;2352;70;1;150;150
42037;2931;62;1;96;96
42190;2959;30;1;144;144
15921;1468;65;1;96;96
21893;1840;24;2;106;212
28601;2281;91;6;75;450
6107;779;15;1;167;167
15293;1439;31;1;144;144
53789;3311;41;1;290;290
11712;1264;39;2;290;580
23432;1956;57;1;178;178
48103;433;21;1;82;82
18322;1604;62;4;96;384
42412;2941;22;1;82;82
47053;178;84;1;136;136
51884;3393;18;1;146;146
52122;3390;31;1;144;144
1602;165;36;1;162;162
20008;1706;2;1;139;139
20267;1725;43;1;112;112
29331;2314;28;1;116;116
29925;2357;25;1;106;106
42186;2959;5;3;84;252
44729;966;14;2;167;334
47477;247;91;3;75;225
13431;1343;71;1;150;150
18503;1612;25;1;106;106
19903;1702;54;1;178;178
36245;2660;58;1;187;187
36262;2660;27;1;116;116
42357;2939;43;1;112;112
43997;773;74;1;156;156
49491;3139;91;27;75;2025
1810;187;31;2;144;288
20020;1711;17;2;146;292
23869;2000;33;1;144;144
40696;1106;50;2;490;980
42929;604;87;1;115;115
44415;843;65;1;96;96
51714;3368;46;1;153;153
953;96;87;1;115;115
4658;551;27;1;116;116
9138;1089;80;1;167;167
22559;1891;1;1;139;139
48622;3106;40;1;290;290
49989;3176;77;1;156;156
4671;551;62;1;96;96
14727;1410;24;1;106;106
38099;2735;34;1;162;162
39983;2870;60;4;187;748
40360;2910;91;24;75;1800
48467;3094;33;1;144;144
53469;3305;87;1;115;115
7222;951;91;3;75;225
17414;1555;55;1;178;178
20089;1709;85;1;136;136
27351;2206;91;15;75;1125
27894;2244;91;9;75;675
29191;2308;62;1;96;96
17150;1543;37;4;162;648
29909;2359;11;1;144;144
48803;3112;49;1;153;153
50523;3218;50;1;490;490
15127;1432;9;1;182;182
21324;1796;7;1;84;84
48930;3113;61;1;187;187
248;28;69;1;106;106
3510;446;91;3;75;225
3562;447;23;1;82;82
5416;660;56;1;178;178
10952;1230;8;1;182;182
14774;1416;63;1;96;96
36268;2661;81;1;167;167
41879;1217;43;1;112;112
43923;758;26;1;106;106
49532;3138;44;1;112;112
50863;3234;85;1;136;136
53184;3287;21;1;82;82
12552;1301;22;1;82;82
21334;1796;81;1;167;167
25202;2086;91;21;75;1575
42290;2964;89;1;115;115
43716;803;84;1;136;136
46466;3023;25;1;106;106
15116;1432;54;2;178;356
28776;2289;61;1;187;187
33100;2503;7;1;84;84
36677;2674;60;3;187;561
44024;780;56;1;178;178
11979;1274;9;1;182;182
12686;1304;26;1;106;106
23581;1980;52;1;490;490
26237;2144;56;3;178;534
31617;2435;36;1;162;162
32372;2472;59;1;187;187
53851;3300;91;6;75;450
4904;574;88;1;115;115
13098;1328;24;2;106;212
14269;1384;86;1;115;115
22922;1915;56;2;178;356
25177;2083;50;1;490;490
29302;2315;46;1;153;153
35105;2604;88;3;115;345
48672;3102;22;1;82;82
49220;3184;61;1;187;187
18877;1632;53;1;490;490
32256;2461;15;2;167;334
37753;2723;49;2;153;306
40076;2881;73;1;150;150
49184;3179;70;1;150;150
3769;462;10;1;182;182
4083;491;30;1;144;144
5353;646;87;1;115;115
17058;1540;91;3;75;225
21490;1801;33;1;144;144
39600;2838;72;1;150;150
44675;969;18;2;146;292
4296;516;77;1;156;156
11488;1254;33;1;144;144
15669;1458;36;1;162;162
28069;2251;30;1;144;144
34432;2567;9;1;182;182
41014;1136;38;1;290;290
41072;1140;22;1;82;82
46177;2999;2;1;139;139
2210;248;23;1;82;82
8075;1023;43;1;112;112
8205;1036;92;3;75;225
36768;2676;23;1;82;82
52542;3065;39;1;290;290
7542;983;81;2;167;334
8403;1055;53;2;490;980
11298;1248;15;2;167;334
32330;2466;62;1;96;96
12424;1296;77;1;156;156
23927;2005;36;1;162;162
30794;2401;11;2;144;288
30887;2404;40;2;290;580
44260;825;62;1;96;96
54463;3421;78;1;167;167
22955;1918;24;1;106;106
29399;2323;29;1;116;116
47781;314;15;1;167;167
50700;3238;73;1;150;150
21225;1787;31;2;144;288
5293;644;65;1;96;96
6239;807;30;1;144;144
7810;1007;85;1;136;136
23380;1950;18;1;146;146
42579;2948;40;3;290;870
44882;918;40;2;290;580
6742;900;27;3;116;348
8413;1055;32;1;144;144
13552;1347;8;1;182;182
28781;2289;88;1;115;115
32224;2454;41;1;290;290
32396;2471;77;1;156;156
8911;1079;40;1;290;290
25659;2111;18;1;146;146
54120;3325;33;1;144;144
24426;2034;19;2;146;292
48739;3115;14;1;167;167
50012;3177;36;2;162;324
10011;1144;44;4;112;448
10563;1208;42;1;112;112
28136;2256;41;1;290;290
32967;2498;18;2;146;292
34936;2600;30;1;144;144
41964;2928;15;1;167;167
43986;769;30;1;144;144
45517;2969;19;1;146;146
51149;3260;71;1;150;150
1943;200;62;1;96;96
14419;1395;9;2;182;364
28316;2263;56;4;178;712
30196;2376;88;1;115;115
41005;1136;25;1;106;106
49937;3175;77;1;156;156
2680;334;5;1;84;84
5244;626;62;2;96;192
21406;1798;46;1;153;153
21693;1817;91;9;75;675
36779;2679;40;1;290;290
36918;2681;68;3;106;318
38698;2773;62;1;96;96
53906;3313;55;1;178;178
12528;1300;86;1;115;115
24327;2030;34;1;162;162
26886;2175;17;1;146;146
36223;2659;27;1;116;116
47694;302;5;1;84;84
48641;3100;91;3;75;225
1217;124;27;1;116;116
7257;954;44;1;112;112
9068;1084;9;1;182;182
9235;1097;19;1;146;146
19671;1690;22;1;82;82
28426;2271;58;1;187;187
50074;3178;44;1;112;112
14747;1416;76;1;156;156
23503;1976;8;1;182;182
21302;1794;27;1;116;116
22387;1880;46;1;153;153
3222;414;87;1;115;115
11623;1258;36;1;162;162
27146;2188;34;1;162;162
41947;2927;79;1;167;167
51211;3258;91;9;75;675
34554;2572;73;1;150;150
830;85;24;1;106;106
3242;415;49;1;153;153
3957;483;50;1;490;490
22252;1872;53;1;490;490
41226;1151;91;3;75;225
51310;3261;91;12;75;900
6188;794;77;1;156;156
8888;1077;72;1;150;150
8933;1082;78;2;167;334
9039;1084;54;1;178;178
12232;1289;21;1;82;82
16970;1529;25;2;106;212
23915;2002;83;1;136;136
37809;2725;79;1;167;167
48778;3112;78;3;167;501
50142;3198;49;3;153;459
19283;1660;60;2;187;374
19765;1697;91;3;75;225
28589;2280;82;1;136;136
34508;2569;2;1;139;139
4896;573;49;1;153;153
11742;1265;71;1;150;150
12791;1313;9;2;182;364
35716;2631;59;1;187;187
38686;2776;27;1;116;116
48392;401;50;1;490;490
6460;850;14;1;167;167
47522;256;88;2;115;230
47972;340;17;2;146;292
51675;3371;33;1;144;144
11733;1264;26;1;106;106
21709;1817;84;1;136;136
23984;2007;60;1;187;187
32318;2462;56;1;178;178
49607;3145;86;1;115;115
11726;1264;23;1;82;82
17084;1539;91;9;75;675
30462;2384;7;1;84;84
31566;2432;63;2;96;192
36191;2658;20;1;82;82
42798;2956;9;3;182;546
26610;2165;87;1;115;115
33178;2510;86;1;115;115
35558;2618;58;2;187;374
50423;3215;71;5;150;750
4767;566;9;1;182;182
5476;674;16;1;167;167
10862;1227;82;1;136;136
15400;1445;76;1;156;156
26557;2161;82;1;136;136
38876;2821;16;1;167;167
52302;3407;77;1;156;156
53120;3284;80;1;167;167
10008;1144;71;1;150;150
18963;1639;16;1;167;167
30961;2409;79;1;167;167
9681;1121;49;1;153;153
14414;1397;6;1;84;84
28991;2298;18;1;146;146
37302;2705;44;1;112;112
1023;102;79;2;167;334
1790;180;85;1;136;136
4117;490;71;1;150;150
23717;1993;18;1;146;146
38565;2764;89;1;115;115
40145;2899;91;9;75;675
53286;3342;37;1;162;162
8248;1038;39;1;290;290
19909;1699;49;2;153;306
49559;3148;49;2;153;306
53845;3303;71;1;150;150
3650;451;26;1;106;106
5021;594;21;1;82;82
14772;1416;86;1;115;115
19644;1683;32;2;144;288
34964;2601;60;2;187;374
6964;919;39;1;290;290
16581;1506;11;1;144;144
19294;1660;9;1;182;182
25000;2075;15;1;167;167
31301;2420;14;3;167;501
38213;2739;82;1;136;136
38642;2768;56;1;178;178
21556;1804;77;1;156;156
32037;2449;72;1;150;150
33391;2519;12;1;144;144
33719;2535;32;1;144;144
40186;2897;56;1;178;178
42629;2949;64;3;96;288
15315;1438;2;2;139;278
20791;1764;36;3;162;486
29789;2352;91;21;75;1575
29807;2352;29;1;116;116
38383;2749;60;1;187;187
39195;2805;75;3;156;468
1650;167;11;1;144;144
15036;1425;39;2;290;580
31235;2418;10;1;182;182
7618;986;33;1;144;144
11608;1257;77;1;156;156
34860;2599;30;2;144;288
35983;2638;64;1;96;96
38333;2744;35;1;162;162
13819;1361;17;1;146;146
28185;2258;75;1;156;156
39508;2829;1;1;139;139
49265;3132;75;2;156;312
13798;1361;41;1;290;290
19090;1643;33;1;144;144
44792;973;75;2;156;312
47329;225;2;1;139;139
48014;345;80;1;167;167
52236;3403;56;1;178;178
2018;210;84;1;136;136
4229;498;49;1;153;153
9016;1083;3;1;139;139
18867;1632;18;1;146;146
54397;3418;65;1;96;96
7946;1015;81;1;167;167
9217;1093;3;2;139;278
27892;2243;40;1;290;290
37118;2697;18;4;146;584
3265;416;31;1;144;144
11206;1237;79;1;167;167
33263;2512;48;3;153;459
37692;2721;87;3;115;345
41799;1203;17;1;146;146
51612;3358;31;1;144;144
3509;446;87;1;115;115
3608;450;30;2;144;288
9458;1104;25;2;106;212
16158;1483;53;1;490;490
16727;1512;78;1;167;167
29936;2357;33;1;144;144
29983;2362;40;1;290;290
31787;2440;68;1;106;106
2973;379;65;1;96;96
16652;1508;41;1;290;290
20152;1714;79;3;167;501
27668;2232;59;2;187;374
35873;2635;92;9;75;675
39907;2895;58;1;187;187
46098;3000;12;1;144;144
46577;3030;88;1;115;115
17462;1552;3;1;139;139
18573;1615;63;1;96;96
35453;2617;76;1;156;156
45019;935;3;1;139;139
52466;3068;91;3;75;225
6603;875;25;1;106;106
19226;1657;36;2;162;324
26252;2143;80;1;167;167
43825;755;51;1;490;490
45411;2966;79;1;167;167
4313;515;24;1;106;106
15038;1425;72;2;150;300
25151;2084;8;1;182;182
27169;2187;7;1;84;84
30926;2407;4;3;84;252
44357;848;9;1;182;182
610;69;88;1;115;115
10200;1165;3;1;139;139
40245;2904;46;2;153;306
44612;960;64;1;96;96
8984;1081;87;1;115;115
14612;1400;56;2;178;356
23878;2000;25;2;106;212
35419;2615;74;1;156;156
43551;686;91;6;75;450
54405;3418;22;1;82;82
21173;1786;6;1;84;84
30084;2368;55;1;178;178
36222;2659;35;1;162;162
41522;1174;34;1;162;162
47297;214;91;3;75;225
20407;1739;91;6;75;450
23051;1926;8;1;182;182
24023;2009;4;1;84;84
31893;2443;50;1;490;490
38835;2820;24;2;106;212
50911;3229;91;3;75;225
2403;294;39;1;290;290
4738;559;38;1;290;290
7747;1002;84;1;136;136
20192;1729;91;6;75;450
28261;2262;56;1;178;178
40815;1122;88;1;115;115
49288;3185;5;2;84;168
10571;1204;85;1;136;136
14935;1422;65;1;96;96
33305;2514;45;1;112;112
37408;2706;58;4;187;748
39296;2817;82;1;136;136
51327;3275;5;2;84;168
6578;857;62;1;96;96
7315;959;50;1;490;490
14460;1393;89;1;115;115
51303;3256;83;1;136;136
13459;1346;50;1;490;490
15715;1460;60;1;187;187
18899;1631;54;1;178;178
24876;2071;27;1;116;116
24892;2071;58;2;187;374
35846;2635;25;3;106;318
46508;3021;81;1;167;167
46970;176;8;1;182;182
50876;3230;60;1;187;187
52624;3071;91;18;75;1350
53855;3300;84;1;136;136
29418;2324;49;1;153;153
37549;2713;36;2;162;324
52033;3377;12;1;144;144
25786;2122;48;1;153;153
38535;2762;84;2;136;272
42917;604;91;3;75;225
47724;303;56;1;178;178
2247;252;44;1;112;112
4126;490;61;1;187;187
5546;680;86;1;115;115
25110;2080;4;1;84;84
47967;338;85;1;136;136
775;80;44;1;112;112
16565;1504;50;1;490;490
21378;1797;6;1;84;84
21592;1808;81;1;167;167
22798;1909;88;1;115;115
24181;2017;51;1;490;490
29788;2352;77;1;156;156
34573;2576;33;1;144;144
52913;3087;6;1;84;84
21573;1807;91;6;75;450
7716;1000;51;1;490;490
10850;1227;40;1;290;290
11837;1267;64;1;96;96
31813;2440;86;1;115;115
45819;2974;82;1;136;136
51875;3393;62;1;96;96
3410;437;43;1;112;112
18428;1606;80;1;167;167
36862;2683;37;1;162;162
14335;1385;82;1;136;136
27254;2194;91;3;75;225
27907;2244;54;1;178;178
47114;279;75;1;156;156
17891;1576;11;1;144;144
18131;1590;9;1;182;182
26428;2157;44;1;112;112
38865;2820;43;1;112;112
50080;3201;14;1;167;167
54066;3322;62;1;96;96
54088;3325;42;1;112;112
4185;501;27;1;116;116
17198;1544;79;1;167;167
44579;894;7;1;84;84
51921;3392;20;1;82;82
52126;3390;12;1;144;144
6550;863;16;1;167;167
25417;2096;40;2;290;580
43591;808;4;1;84;84
44858;920;86;1;115;115
51504;3353;88;1;115;115
5660;709;36;1;162;162
9165;1089;42;2;112;224
11442;1250;16;2;167;334
44936;924;12;2;144;288
52305;3407;91;6;75;450
30192;2376;3;1;139;139
31148;2415;75;1;156;156
37745;2723;80;1;167;167
17227;1544;30;1;144;144
18137;1590;53;2;490;980
38944;2788;36;2;162;324
35370;2614;62;4;96;384
44940;924;6;1;84;84
49312;3189;2;1;139;139
20548;1743;39;1;290;290
52263;3399;34;1;162;162
9580;1120;2;1;139;139
26185;2140;18;1;146;146
31845;2441;30;1;144;144
35868;2635;38;1;290;290
39800;2857;76;1;156;156
42129;2958;8;1;182;182
3775;462;42;1;112;112
4799;565;88;1;115;115
6934;921;68;1;106;106
16632;1508;83;2;136;272
18728;1626;73;1;150;150
21543;1804;91;12;75;900
31175;2416;75;2;156;312
45043;937;62;1;96;96
47595;296;65;1;96;96
5041;603;91;3;75;225
15040;1425;93;3;75;225
19700;1691;44;1;112;112
33791;2538;55;1;178;178
2726;341;85;1;136;136
20615;1750;41;1;290;290
26342;2153;36;1;162;162
27344;2205;91;3;75;225
29732;2344;46;2;153;306
36092;2655;13;1;144;144
127;18;4;1;84;84
17349;1548;40;1;290;290
20587;1750;17;1;146;146
22293;1878;62;2;96;192
49546;3159;3;1;139;139
32378;2472;36;1;162;162
50141;3198;80;1;167;167
52314;3407;81;1;167;167
13695;1358;15;1;167;167
33955;2548;15;1;167;167
14876;1419;50;1;490;490
30008;2363;91;12;75;900
34659;2586;29;1;116;116
35928;2636;88;1;115;115
41224;1151;87;1;115;115
52391;3060;70;1;150;150
54086;3325;28;2;116;232
20542;1743;72;2;150;300
22353;1879;34;1;162;162
24689;2058;18;2;146;292
53574;3312;34;1;162;162
10557;1208;80;1;167;167
14152;1378;24;4;106;424
26512;2159;58;2;187;374
34089;2551;90;6;75;450
38039;2734;7;1;84;84
18654;1619;49;3;153;459
19315;1665;93;6;75;450
23567;1980;45;1;112;112
25198;2085;57;1;178;178
25288;2089;71;4;150;600
45957;2991;51;1;490;490
50381;3207;27;1;116;116
1850;191;75;1;156;156
3710;459;9;1;182;182
4973;575;69;1;106;106
13076;1327;56;1;178;178
47674;297;91;3;75;225
51648;3364;82;1;136;136
30007;2363;84;1;136;136
6412;833;51;1;490;490
14660;1407;6;1;84;84
37004;2686;65;1;96;96
37295;2705;25;1;106;106
4068;486;25;1;106;106
7157;947;11;1;144;144
7704;1001;51;1;490;490
20727;1754;80;3;167;501
46958;173;38;1;290;290
2587;326;64;1;96;96
10345;1175;34;1;162;162
19492;1675;93;3;75;225
24505;2047;91;6;75;450
28711;2286;45;1;112;112
2165;230;55;1;178;178
11358;1245;20;1;82;82
14638;1404;62;1;96;96
47952;338;92;6;75;450
6223;814;65;1;96;96
7217;951;21;1;82;82
17190;1542;63;1;96;96
19907;1699;36;1;162;162
22273;1868;62;1;96;96
32656;2488;18;1;146;146
37917;2730;24;2;106;212
24670;2059;34;1;162;162
26024;2134;6;1;84;84
31848;2441;5;3;84;252
40465;2916;11;1;144;144
48405;402;19;2;146;292
2037;216;74;1;156;156
2149;230;61;2;187;374
2869;355;6;1;84;84
25392;2095;59;2;187;374
39254;2806;72;1;150;150
5959;762;41;1;290;290
15740;1461;43;1;112;112
17012;1532;71;1;150;150
11582;1256;18;1;146;146
21381;1797;59;1;187;187
28549;2280;35;1;162;162
32419;2475;24;1;106;106
35781;2632;57;1;178;178
37089;2688;40;1;290;290
15260;1437;27;1;116;116
17962;1583;85;2;136;272
30121;2374;87;2;115;230
34619;2585;71;1;150;150
40631;2925;78;1;167;167
1245;122;89;1;115;115
20311;1734;5;1;84;84
37693;2721;91;9;75;675
48943;3113;71;2;150;300
31684;2437;46;2;153;306
34423;2566;71;1;150;150
7738;999;55;2;178;356
17410;1555;68;1;106;106
17878;1576;30;1;144;144
30666;2397;78;1;167;167
31098;2414;40;1;290;290
987;101;44;1;112;112
12872;1317;26;1;106;106
24556;2046;40;1;290;290
38030;2734;2;2;139;278
6628;873;12;1;144;144
21823;1828;9;1;182;182
8102;1029;30;1;144;144
8948;1082;34;1;162;162
12339;1292;44;1;112;112
16329;1493;32;1;144;144
33069;2501;36;1;162;162
35452;2617;90;3;75;225
42222;2961;40;1;290;290
13114;1328;77;1;156;156
18988;1635;40;1;290;290
40654;1103;32;1;144;144
46629;3026;36;1;162;162
4351;514;11;1;144;144
7214;950;40;1;290;290
7844;1013;17;1;146;146
17592;1561;38;1;290;290
6932;921;86;1;115;115
23813;1999;3;1;139;139
42209;2961;65;1;96;96
43241;640;30;1;144;144
46769;3036;39;1;290;290
46928;880;79;3;167;501
5269;624;41;1;290;290
5672;706;14;1;167;167
8685;1069;40;3;290;870
48607;3099;40;1;290;290
4109;490;44;2;112;224
10702;1210;43;1;112;112
36559;2670;72;1;150;150
2560;321;27;1;116;116
3981;478;75;1;156;156
28792;2289;3;1;139;139
38211;2739;18;1;146;146
54087;3325;10;1;182;182
5623;696;62;1;96;96
9819;1135;79;2;167;334
12144;1284;24;1;106;106
17689;1565;10;1;182;182
20659;1752;40;3;290;870
26611;2165;69;1;106;106
27408;2211;18;1;146;146
32051;2447;18;3;146;438
35087;2605;29;1;116;116
51193;3254;56;2;178;356
23295;1944;1;2;139;278
27741;2237;91;6;75;450
48852;3117;11;2;144;288
51547;3351;62;1;96;96
10;3;89;1;115;115
1949;200;53;1;490;490
